,Unnamed: 0,docname,challenge,reversecosine,reversecosine_z,doctype,insp_A,insp_type
5231,5231,vibrant-cities_I-831,vibrant-cities,-0.005894037,0.411176807,I,Explore Vibrancy,ProblemUnderstanding
5232,5232,vibrant-cities_I-832,vibrant-cities,-0.0076871790000000014,0.230819513,I,Surprise Us,Random
5233,5233,vibrant-cities_I-833,vibrant-cities,-0.010072662,-0.009116472,I,Share Stories,Analogies
5234,5234,vibrant-cities_I-834,vibrant-cities,-0.004055784000000001,0.596071559,I,Surprise Us,Random
5235,5235,vibrant-cities_I-835,vibrant-cities,-0.011370444,-0.139649676,I,Surprise Us,Random
5236,5236,vibrant-cities_I-836,vibrant-cities,-0.010261707,-0.028130936,I,Share Stories,Analogies
5237,5237,vibrant-cities_I-837,vibrant-cities,-0.005916923,0.408874952,I,Surprise Us,Random
5238,5238,vibrant-cities_I-838,vibrant-cities,-0.036436575,-2.660844639,I,Explore Vibrancy,ProblemUnderstanding
5239,5239,vibrant-cities_I-839,vibrant-cities,-0.007661163,0.23343622100000005,I,Get Active,Prototyping
5240,5240,vibrant-cities_I-840,vibrant-cities,-0.031416215,-2.155888115,I,Explore Vibrancy,ProblemUnderstanding
5241,5241,vibrant-cities_I-841,vibrant-cities,-0.003456021,0.656396764,I,Surprise Us,Random
5242,5242,vibrant-cities_I-842,vibrant-cities,-0.005047749,0.496297912,I,Get Active,Prototyping
5243,5243,vibrant-cities_I-843,vibrant-cities,-0.0049056690000000005,0.510588638,I,Get Active,Prototyping
5244,5244,vibrant-cities_I-844,vibrant-cities,-0.006758566,0.324220998,I,Get Active,Prototyping
5245,5245,vibrant-cities_I-845,vibrant-cities,-0.020207801,-1.028526362,I,Surprise Us,Random
5246,5246,vibrant-cities_I-846,vibrant-cities,-0.004004787,0.601200931,I,Explore Vibrancy,ProblemUnderstanding
5247,5247,vibrant-cities_I-847,vibrant-cities,-0.004529141,0.5484605029999999,I,Explore Vibrancy,ProblemUnderstanding
5248,5248,vibrant-cities_I-848,vibrant-cities,-0.027300581,-1.74193054,I,Explore Vibrancy,ProblemUnderstanding
5249,5249,vibrant-cities_I-849,vibrant-cities,-0.0050298,0.4981033520000001,I,Explore Vibrancy,ProblemUnderstanding
5250,5250,vibrant-cities_I-850,vibrant-cities,-0.024906347,-1.50111428,I,Explore Vibrancy,ProblemUnderstanding
5251,5251,vibrant-cities_I-851,vibrant-cities,-0.0074014469999999985,0.259558926,I,Explore Vibrancy,ProblemUnderstanding
5252,5252,vibrant-cities_I-852,vibrant-cities,-0.033420483,-2.3574808590000003,I,Explore Vibrancy,ProblemUnderstanding
5253,5253,vibrant-cities_I-853,vibrant-cities,-0.037546413,-2.772474028,I,Explore Vibrancy,ProblemUnderstanding
5254,5254,vibrant-cities_I-854,vibrant-cities,-0.01831636,-0.83828191,I,Share Stories,Analogies
5255,5255,vibrant-cities_I-855,vibrant-cities,-0.032227612,-2.2374998230000003,I,Explore Vibrancy,ProblemUnderstanding
5256,5256,vibrant-cities_I-856,vibrant-cities,-0.017954612,-0.801896707,I,Explore Vibrancy,ProblemUnderstanding
5257,5257,vibrant-cities_I-857,vibrant-cities,-0.008933126,0.105499976,I,Explore Vibrancy,ProblemUnderstanding
5258,5258,vibrant-cities_I-858,vibrant-cities,-0.002563587,0.746159254,I,Explore Vibrancy,ProblemUnderstanding
5259,5259,vibrant-cities_I-859,vibrant-cities,-0.007174287,0.282407048,I,Surprise Us,Random
5260,5260,vibrant-cities_I-860,vibrant-cities,-0.001377295,0.865478545,I,Explore Vibrancy,ProblemUnderstanding
5261,5261,vibrant-cities_I-861,vibrant-cities,-0.03149427,-2.163738975,I,Explore Vibrancy,ProblemUnderstanding
5262,5262,vibrant-cities_I-862,vibrant-cities,-0.001836167,0.819324477,I,Share Stories,Analogies
5263,5263,vibrant-cities_I-863,vibrant-cities,-0.016196952,-0.6251082720000001,I,Surprise Us,Random
5264,5264,vibrant-cities_I-864,vibrant-cities,-0.002251158,0.777583908,I,Surprise Us,Random
5265,5265,vibrant-cities_I-865,vibrant-cities,-0.004750361,0.526209747,I,Explore Vibrancy,ProblemUnderstanding
5266,5266,vibrant-cities_I-866,vibrant-cities,-0.009636515,0.034751914,I,Surprise Us,Random
5267,5267,vibrant-cities_I-867,vibrant-cities,-0.015343682,-0.539284839,I,Share Stories,Analogies
5268,5268,vibrant-cities_I-868,vibrant-cities,-0.023594778,-1.3691943480000002,I,Explore Vibrancy,ProblemUnderstanding
5269,5269,vibrant-cities_I-869,vibrant-cities,-0.029181757000000006,-1.931142427,I,Explore Vibrancy,ProblemUnderstanding
5270,5270,vibrant-cities_I-870,vibrant-cities,-0.013691657,-0.373121315,I,Surprise Us,Random
5271,5271,vibrant-cities_I-871,vibrant-cities,-0.002588447,0.743658825,I,Surprise Us,Random
5272,5272,vibrant-cities_I-872,vibrant-cities,-0.0020405,0.798772247,I,Explore Vibrancy,ProblemUnderstanding
5273,5273,vibrant-cities_I-873,vibrant-cities,-0.003500488,0.6519241720000001,I,Explore Vibrancy,ProblemUnderstanding
5274,5274,vibrant-cities_I-874,vibrant-cities,-0.004944009,0.506732284,I,Explore Vibrancy,ProblemUnderstanding
5275,5275,vibrant-cities_I-875,vibrant-cities,-0.007159161,0.283928439,I,Surprise Us,Random
5276,5276,vibrant-cities_I-876,vibrant-cities,-0.035528,-2.569458605,I,Explore Vibrancy,ProblemUnderstanding
5277,5277,vibrant-cities_I-877,vibrant-cities,-0.006518818000000001,0.34833525,I,Surprise Us,Random
5278,5278,vibrant-cities_I-878,vibrant-cities,-0.005732470999999999,0.42742742,I,Share Stories,Analogies
5279,5279,vibrant-cities_I-879,vibrant-cities,-0.018084013,-0.8149120990000001,I,Explore Vibrancy,ProblemUnderstanding
5280,5280,vibrant-cities_I-880,vibrant-cities,-0.003241718,0.677951738,I,Get Active,Prototyping
5281,5281,vibrant-cities_I-881,vibrant-cities,-0.008586545,0.140359766,I,Collect Insights,Empathy
5282,5282,vibrant-cities_I-882,vibrant-cities,-0.026309055,-1.6422010809999998,I,Explore Vibrancy,ProblemUnderstanding
5283,5283,vibrant-cities_I-883,vibrant-cities,-0.005183868,0.482606845,I,Explore Vibrancy,ProblemUnderstanding
5284,5284,vibrant-cities_I-884,vibrant-cities,-0.010311984,-0.033187905,I,Explore Vibrancy,ProblemUnderstanding
5285,5285,vibrant-cities_I-885,vibrant-cities,-0.010746996000000002,-0.07694223,I,Share Stories,Analogies
5286,5286,vibrant-cities_I-886,vibrant-cities,-0.011178676,-0.120361271,I,Explore Vibrancy,ProblemUnderstanding
5287,5287,vibrant-cities_I-887,vibrant-cities,-0.003639853,0.6379065979999999,I,Surprise Us,Random
5288,5288,vibrant-cities_I-888,vibrant-cities,-0.002593296,0.743171129,I,Surprise Us,Random
5289,5289,vibrant-cities_I-889,vibrant-cities,-0.019071728,-0.914258133,I,Explore Vibrancy,ProblemUnderstanding
5290,5290,vibrant-cities_I-890,vibrant-cities,-0.003983082,0.603383976,I,Get Active,Prototyping
5291,5291,vibrant-cities_I-891,vibrant-cities,-0.002597827,0.7427153679999999,I,Surprise Us,Random
5292,5292,vibrant-cities_I-892,vibrant-cities,-0.018106182,-0.817141927,I,Share Stories,Analogies
5293,5293,vibrant-cities_I-893,vibrant-cities,-0.003676768,0.634193627,I,Explore Vibrancy,ProblemUnderstanding
5294,5294,vibrant-cities_I-894,vibrant-cities,-0.007515514,0.248085892,I,Share Stories,Analogies
5295,5295,voting_A_challengebrief,voting,,,A,,NaN
5296,5296,voting_C-001,voting,-0.014065316,0.7602391279999999,C,,NaN
5297,5297,voting_C-002,voting,-0.045438119000000006,-1.050061708,C,,NaN
5298,5298,voting_C-003,voting,-0.031054867000000007,-0.220106734,C,,NaN
5299,5299,voting_C-004,voting,-0.046577165,-1.115787936,C,,NaN
5300,5300,voting_C-005,voting,-0.008948615,1.055487449,C,,NaN
5301,5301,voting_C-006,voting,-0.023702995,0.204117371,C,,NaN
5302,5302,voting_C-007,voting,-0.014300836,0.7466489359999999,C,,NaN
5303,5303,voting_C-008,voting,-0.019533957,0.444682844,C,,NaN
5304,5304,voting_C-009,voting,-0.026956173,0.016399622,C,,NaN
5305,5305,voting_C-010,voting,-0.04655333,-1.114412569,C,,NaN
5306,5306,voting_C-011,voting,-0.051068016,-1.374922899,C,,NaN
5307,5307,voting_C-012,voting,-0.050348334,-1.333395187,C,,NaN
5308,5308,voting_C-013,voting,-0.012063175,0.8757684090000001,C,,NaN
5309,5309,voting_C-014,voting,-0.043775831,-0.954142918,C,,NaN
5310,5310,voting_C-015,voting,-0.061314357,-1.966166235,C,,NaN
5311,5311,voting_C-016,voting,-0.007855835,1.118543978,C,,NaN
5312,5312,voting_C-017,voting,-0.006287825,1.209022661,C,,NaN
5313,5313,voting_C-018,voting,-0.033575026,-0.365527145,C,,NaN
5314,5314,voting_C-019,voting,-0.066532005,-2.267239486,C,,NaN
5315,5315,voting_C-020,voting,-0.036158744,-0.514615113,C,,NaN
5316,5316,voting_C-021,voting,-0.030352512,-0.179578889,C,,NaN
5317,5317,voting_C-022,voting,-0.032516368,-0.304439585,C,,NaN
5318,5318,voting_C-023,voting,-0.013814173,0.7747307840000001,C,,NaN
5319,5319,voting_C-024,voting,-0.052727821,-1.470698435,C,,NaN
5320,5320,voting_C-025,voting,-0.029683231,-0.140959435,C,,NaN
5321,5321,voting_C-026,voting,-0.035937427,-0.501844521,C,,NaN
5322,5322,voting_C-027,voting,-0.017059231,0.587481621,C,,NaN
5323,5323,voting_C-028,voting,-0.022741596,0.259592838,C,,NaN
5324,5324,voting_C-029,voting,-0.011645929,0.8998446729999999,C,,NaN
5325,5325,voting_C-030,voting,-0.051788756,-1.416511699,C,,NaN
5326,5326,voting_C-031,voting,-0.018326816,0.514338344,C,,NaN
5327,5327,voting_C-032,voting,-0.017347145,0.57086815,C,,NaN
5328,5328,voting_C-033,voting,-0.021577413,0.326769529,C,,NaN
5329,5329,voting_C-034,voting,-0.017048109,0.588123365,C,,NaN
5330,5330,voting_C-035,voting,-0.025525939,0.098928244,C,,NaN
5331,5331,voting_C-036,voting,-0.038421814,-0.6452007470000001,C,,NaN
5332,5332,voting_C-037,voting,-0.054065505,-1.547886647,C,,NaN
5333,5333,voting_C-038,voting,-0.023436006,0.219523408,C,,NaN
5334,5334,voting_C-039,voting,-0.048715952,-1.239202071,C,,NaN
5335,5335,voting_C-040,voting,-0.059561594,-1.865026743,C,,NaN
5336,5336,voting_C-041,voting,-0.038542094,-0.652141248,C,,NaN
5337,5337,voting_C-042,voting,-0.049669323,-1.29421433,C,,NaN
5338,5338,voting_C-043,voting,-0.048235493,-1.211478215,C,,NaN
5339,5339,voting_C-044,voting,-0.013582706000000002,0.788087077,C,,NaN
5340,5340,voting_C-045,voting,-0.031204434,-0.228737208,C,,NaN
5341,5341,voting_C-046,voting,-0.045705162,-1.065470855,C,,NaN
5342,5342,voting_C-047,voting,-0.00945923,1.0260235,C,,NaN
5343,5343,voting_C-048,voting,-0.054220764000000005,-1.556845513,C,,NaN
5344,5344,voting_C-049,voting,-0.022676273,0.263362157,C,,NaN
5345,5345,voting_C-050,voting,-0.038738042,-0.663448047,C,,NaN
5346,5346,voting_C-051,voting,-0.043559413,-0.941654973,C,,NaN
5347,5347,voting_C-052,voting,-0.005950084,1.228511311,C,,NaN
5348,5348,voting_C-053,voting,-0.023282868,0.228359916,C,,NaN
5349,5349,voting_C-054,voting,-0.022738632,0.259763892,C,,NaN
5350,5350,voting_C-055,voting,-0.01006247,0.991214805,C,,NaN
5351,5351,voting_C-056,voting,-0.034443372,-0.415633247,C,,NaN
5352,5352,voting_C-057,voting,-0.08014467,-3.05272937,C,,NaN
5353,5353,voting_C-058,voting,-0.009772915,1.007922997,C,,NaN
5354,5354,voting_C-059,voting,-0.015101353,0.70045681,C,,NaN
5355,5355,voting_C-060,voting,-0.017095427,0.5853930310000001,C,,NaN
5356,5356,voting_C-061,voting,-0.034870426,-0.4402754920000001,C,,NaN
5357,5357,voting_C-062,voting,-0.032969592,-0.330591904,C,,NaN
5358,5358,voting_C-063,voting,-0.076371045,-2.834980348,C,,NaN
5359,5359,voting_C-064,voting,-0.049434178,-1.280645771,C,,NaN
5360,5360,voting_C-065,voting,-0.02802976,-0.045549426,C,,NaN
5361,5361,voting_C-066,voting,-0.053585173,-1.520170125,C,,NaN
5362,5362,voting_C-067,voting,-0.030375651,-0.180914056,C,,NaN
5363,5363,voting_C-068,voting,-0.067055389,-2.297440228,C,,NaN
5364,5364,voting_C-069,voting,-0.023156646,0.235643277,C,,NaN
5365,5365,voting_C-070,voting,-0.040586952,-0.7701354640000001,C,,NaN
5366,5366,voting_C-071,voting,-0.037623036,-0.599108991,C,,NaN
5367,5367,voting_C-072,voting,-0.006198553000000001,1.214173907,C,,NaN
5368,5368,voting_C-073,voting,-0.026379608,0.049669123,C,,NaN
5369,5369,voting_C-074,voting,-0.027195916,0.002565765,C,,NaN
5370,5370,voting_C-075,voting,-0.013288,0.8050924629999999,C,,NaN
5371,5371,voting_C-076,voting,-0.030305087,-0.17684233,C,,NaN
5372,5372,voting_C-077,voting,-0.015014111,0.705490926,C,,NaN
5373,5373,voting_C-078,voting,-0.024913695,0.13425648699999998,C,,NaN
5374,5374,voting_C-079,voting,-0.033872266,-0.382678747,C,,NaN
5375,5375,voting_C-080,voting,-0.013076086,0.817320541,C,,NaN
5376,5376,voting_C-081,voting,-0.047818694,-1.187427719,C,,NaN
5377,5377,voting_C-082,voting,-0.066356934,-2.2571373930000003,C,,NaN
5378,5378,voting_C-083,voting,-0.03336988,-0.353689648,C,,NaN
5379,5379,voting_C-084,voting,-0.011213553,0.92479401,C,,NaN
5380,5380,voting_C-085,voting,-0.012770813,0.83493566,C,,NaN
5381,5381,voting_C-086,voting,-0.024785136,0.141674718,C,,NaN
5382,5382,voting_C-087,voting,-0.048989567000000005,-1.254990443,C,,NaN
5383,5383,voting_C-088,voting,-0.024664009,0.148664093,C,,NaN
5384,5384,voting_C-089,voting,-0.056182504,-1.6700435569999998,C,,NaN
5385,5385,voting_C-090,voting,-0.052192501,-1.4398089530000002,C,,NaN
5386,5386,voting_C-091,voting,-0.028261349,-0.058912725,C,,NaN
5387,5387,voting_C-092,voting,-0.015752969,0.662856704,C,,NaN
5388,5388,voting_C-093,voting,-0.013209739,0.80960836,C,,NaN
5389,5389,voting_C-094,voting,-0.05638217,-1.681564849,C,,NaN
5390,5390,voting_C-095,voting,-0.00751383,1.138278667,C,,NaN
5391,5391,voting_C-096,voting,-0.029723639,-0.14329108,C,,NaN
5392,5392,voting_C-097,voting,-0.054063486,-1.54777012,C,,NaN
5393,5393,voting_C-098,voting,-0.015762593999999998,0.66230131,C,,NaN
5394,5394,voting_C-099,voting,-0.051277003,-1.3869820519999998,C,,NaN
5395,5395,voting_C-100,voting,-0.044003232,-0.967264593,C,,NaN
5396,5396,voting_C-101,voting,-0.025692194,0.089334894,C,,NaN
5397,5397,voting_C-102,voting,-0.052361148,-1.449540359,C,,NaN
5398,5398,voting_C-103,voting,-0.056450203,-1.6854905530000002,C,,NaN
5399,5399,voting_C-104,voting,-0.012898767,0.827552348,C,,NaN
5400,5400,voting_C-105,voting,-0.034161844,-0.399388242,C,,NaN
5401,5401,voting_C-106,voting,-0.026448908,0.045670314,C,,NaN
5402,5402,voting_C-107,voting,-0.045021999000000014,-1.026050386,C,,NaN
5403,5403,voting_C-108,voting,-0.021664608,0.321738134,C,,NaN
5404,5404,voting_C-109,voting,-0.052215974000000005,-1.441163403,C,,NaN
5405,5405,voting_C-110,voting,-0.04938851,-1.278010627,C,,NaN
5406,5406,voting_C-111,voting,-0.030580906,-0.192757854,C,,NaN
5407,5407,voting_C-112,voting,-0.032327166000000004,-0.293522079,C,,NaN
5408,5408,voting_C-113,voting,-0.023692098,0.204746139,C,,NaN
5409,5409,voting_C-114,voting,-0.017120642,0.583938035,C,,NaN
5410,5410,voting_C-115,voting,-0.031943969,-0.271410528,C,,NaN
5411,5411,voting_C-116,voting,-0.010229393,0.9815829,C,,NaN
5412,5412,voting_C-117,voting,-0.032795566,-0.32055008,C,,NaN
5413,5413,voting_C-118,voting,-0.016674496,0.609681932,C,,NaN
5414,5414,voting_C-120,voting,-0.020182165,0.407279376,C,,NaN
5415,5415,voting_C-121,voting,-0.019285316,0.459030107,C,,NaN
5416,5416,voting_C-122,voting,-0.060307216,-1.90805127,C,,NaN
5417,5417,voting_C-123,voting,-0.020763475,0.373736102,C,,NaN
5418,5418,voting_C-124,voting,-0.03811565,-0.627534225,C,,NaN
5419,5419,voting_C-125,voting,-0.05641127,-1.683244023,C,,NaN
5420,5420,voting_C-126,voting,-0.030009626,-0.159793384,C,,NaN
5421,5421,voting_C-127,voting,-0.013184493,0.811065101,C,,NaN
5422,5422,voting_C-128,voting,-0.01037881,0.972961075,C,,NaN
5423,5423,voting_C-129,voting,-0.041708257,-0.834837938,C,,NaN
5424,5424,voting_C-130,voting,-0.016204898,0.636779114,C,,NaN
5425,5425,voting_C-131,voting,-0.034808002000000005,-0.436673457,C,,NaN
5426,5426,voting_C-132,voting,-0.039747993,-0.72172509,C,,NaN
5427,5427,voting_C-133,voting,-0.03140253,-0.240167931,C,,NaN
5428,5428,voting_C-134,voting,-0.022184419,0.291743537,C,,NaN
5429,5429,voting_C-135,voting,-0.025909808,0.076777937,C,,NaN
5430,5430,voting_C-136,voting,-0.036857928,-0.554960068,C,,NaN
5431,5431,voting_C-137,voting,-0.017875903000000002,0.5403573,C,,NaN
5432,5432,voting_C-138,voting,-0.050653182000000005,-1.350985794,C,,NaN
5433,5433,voting_C-139,voting,-0.009779019,1.007570745,C,,NaN
5434,5434,voting_C-140,voting,-0.032936614,-0.328688945,C,,NaN
5435,5435,voting_C-141,voting,-0.017177968000000002,0.58063018,C,,NaN
5436,5436,voting_C-142,voting,-0.013264005,0.806477076,C,,NaN
5437,5437,voting_C-143,voting,-0.049168932,-1.265340352,C,,NaN
5438,5438,voting_C-144,voting,-0.03361443,-0.367800883,C,,NaN
5439,5439,voting_C-145,voting,-0.047060723,-1.143690594,C,,NaN
5440,5440,voting_C-146,voting,-0.032953148,-0.329643027,C,,NaN
5441,5441,voting_C-147,voting,-0.025251821,0.114745672,C,,NaN
5442,5442,voting_C-148,voting,-0.022831017,0.254432997,C,,NaN
5443,5443,voting_C-149,voting,-0.027236575,0.000219659,C,,NaN
5444,5444,voting_C-150,voting,-0.041949726,-0.848771403,C,,NaN
5445,5445,voting_C-151,voting,-0.056171934000000014,-1.669433673,C,,NaN
5446,5446,voting_C-152,voting,-0.039154225,-0.687462989,C,,NaN
5447,5447,voting_C-153,voting,-0.016437478999999998,0.623358498,C,,NaN
5448,5448,voting_C-154,voting,-0.035209662999999995,-0.459850417,C,,NaN
5449,5449,voting_I-001,voting,-0.03416498,-0.399569197,I,Explore Through Empathy,Empathy
5450,5450,voting_I-002,voting,-0.005828821,1.235508537,I,Learn from Analogies,Analogies
5451,5451,voting_I-003,voting,-0.019103064,0.469546601,I,Share Your Election Story,Empathy
5452,5452,voting_I-004,voting,-0.011518848,0.907177614,I,Share Your Election Story,Empathy
5453,5453,voting_I-005,voting,-0.060938291,-1.944466119,I,Share Your Election Story,Empathy
5454,5454,voting_I-006,voting,-0.021870046,0.309883781,I,Surprise Us,Random
5455,5455,voting_I-007,voting,-0.01989908,0.423614205,I,Share Your Election Story,Empathy
5456,5456,voting_I-008,voting,-0.021293538,0.34314994,I,Share Your Election Story,Empathy
5457,5457,voting_I-009,voting,-0.0066173790000000005,1.190006459,I,Share Your Election Story,Empathy
5458,5458,voting_I-010,voting,-0.042567151,-0.8843985959999999,I,Share Your Election Story,Empathy
5459,5459,voting_I-011,voting,-0.005814601,1.236329054,I,Share Your Election Story,Empathy
5460,5460,voting_I-012,voting,-0.040087032,-0.741288627,I,Learn from Analogies,Analogies
5461,5461,voting_I-013,voting,-0.037891844,-0.614619986,I,Learn from Analogies,Analogies
5462,5462,voting_I-014,voting,-0.054860054000000005,-1.593734405,I,Share Your Election Story,Empathy
5463,5463,voting_I-015,voting,-0.018503772,0.504127433,I,Explore Through Empathy,Empathy
5464,5464,voting_I-016,voting,-0.014631655,0.7275597309999999,I,Learn from Analogies,Analogies
5465,5465,voting_I-017,voting,-0.041335978,-0.8133563890000001,I,Understand the Democratic Process,ProblemUnderstanding
5466,5466,voting_I-018,voting,-0.038954569,-0.675942247,I,Learn from Analogies,Analogies
5467,5467,voting_I-019,voting,-0.048869656,-1.248071261,I,Learn from Analogies,Analogies
5468,5468,voting_I-020,voting,-0.025631315,0.092847735,I,Understand the Democratic Process,ProblemUnderstanding
5469,5469,voting_I-021,voting,-0.036711224,-0.546494774,I,Share Your Election Story,Empathy
5470,5470,voting_I-022,voting,-0.004988148,1.284017768,I,Share Your Election Story,Empathy
5471,5471,voting_I-023,voting,-0.022308984,0.284555816,I,Learn from Analogies,Analogies
5472,5472,voting_I-024,voting,-0.054364395,-1.565133453,I,Surprise Us,Random
5473,5473,voting_I-025,voting,-0.054043841,-1.5466365569999998,I,Share Your Election Story,Empathy
5474,5474,voting_I-026,voting,-0.00729819,1.15072172,I,Surprise Us,Random
5475,5475,voting_I-027,voting,-0.049107180999999986,-1.26177711,I,Explore Through Empathy,Empathy
5476,5476,voting_I-028,voting,-0.015722758,0.6645999570000001,I,Understand the Democratic Process,ProblemUnderstanding
5477,5477,voting_I-029,voting,-0.037337639,-0.582640774,I,Learn from Analogies,Analogies
5478,5478,voting_I-030,voting,-0.042842743,-0.9003010359999999,I,Learn from Analogies,Analogies
5479,5479,voting_I-031,voting,-0.032047533,-0.277386445,I,Share Your Election Story,Empathy
5480,5480,voting_I-032,voting,-0.07061249,-2.502695194,I,Surprise Us,Random
5481,5481,voting_I-033,voting,-0.031274497000000005,-0.232780049,I,Surprise Us,Random
5482,5482,voting_I-034,voting,-0.023970719,0.188668924,I,Learn from Analogies,Analogies
5483,5483,voting_I-035,voting,-0.041169191,-0.8037323000000001,I,Learn from Analogies,Analogies
5484,5484,voting_I-036,voting,-0.045440205,-1.050182046,I,Explore Through Empathy,Empathy
5485,5485,voting_I-037,voting,-0.037687133,-0.60280757,I,Surprise Us,Random
5486,5486,voting_I-038,voting,-0.025114968,0.12264249,I,Share Your Election Story,Empathy
5487,5487,voting_I-039,voting,-0.00212899,1.44899941,I,Learn from Analogies,Analogies
5488,5488,voting_I-040,voting,-0.017435371,0.5657772560000001,I,Learn from Analogies,Analogies
5489,5489,voting_I-041,voting,-0.018745657,0.490170019,I,Surprise Us,Random
5490,5490,voting_I-042,voting,-0.005586644,1.249482848,I,Understand the Democratic Process,ProblemUnderstanding
5491,5491,voting_I-043,voting,-0.006524327,1.195375831,I,Explore Through Empathy,Empathy
5492,5492,voting_I-044,voting,-0.004445821,1.3153115709999998,I,Share Your Election Story,Empathy
5493,5493,voting_I-045,voting,-0.014141503,0.7558428759999999,I,Explore Through Empathy,Empathy
5494,5494,voting_I-046,voting,-0.051595081,-1.405336065,I,Surprise Us,Random
5495,5495,voting_I-047,voting,-0.010871743,0.944517454,I,Understand the Democratic Process,ProblemUnderstanding
5496,5496,voting_I-048,voting,-0.031451385,-0.242986987,I,Explore Through Empathy,Empathy
5497,5497,voting_I-049,voting,-0.001527235,1.483722414,I,Explore Through Empathy,Empathy
5498,5498,voting_I-050,voting,-0.017803417,0.544539974,I,Share Your Election Story,Empathy
5499,5499,voting_I-051,voting,-0.018580236,0.499715254,I,Share Your Election Story,Empathy
5500,5500,voting_I-052,voting,-0.013746346,0.7786446159999999,I,Explore Through Empathy,Empathy
5501,5501,voting_I-053,voting,-0.009570905,1.019579506,I,Learn from Analogies,Analogies
5502,5502,voting_I-054,voting,-0.051298829,-1.388241506,I,Share Your Election Story,Empathy
5503,5503,voting_I-055,voting,-0.005624725,1.247285427,I,Learn from Analogies,Analogies
5504,5504,voting_I-056,voting,-0.035899252,-0.499641669,I,Share Your Election Story,Empathy
5505,5505,voting_I-057,voting,-0.029827345,-0.149275216,I,Learn from Analogies,Analogies
5506,5506,voting_I-058,voting,-0.030560534,-0.191582326,I,Understand the Democratic Process,ProblemUnderstanding
5507,5507,voting_I-059,voting,-0.001835266,1.465948092,I,Understand the Democratic Process,ProblemUnderstanding
5508,5508,voting_I-060,voting,-0.035071886000000004,-0.451900299,I,Share Your Election Story,Empathy
5509,5509,voting_I-061,voting,-0.052270797,-1.4443268580000002,I,Learn from Analogies,Analogies
5510,5510,voting_I-062,voting,-0.00308761,1.39368428,I,Learn from Analogies,Analogies
5511,5511,voting_I-063,voting,-0.022453473,0.276218374,I,Surprise Us,Random
5512,5512,voting_I-064,voting,-0.025981889,0.07261864900000001,I,Understand the Democratic Process,ProblemUnderstanding
5513,5513,voting_I-065,voting,-0.007409191,1.144316664,I,Learn from Analogies,Analogies
5514,5514,voting_I-066,voting,-0.01321538,0.809282842,I,Surprise Us,Random
5515,5515,voting_I-067,voting,-0.045015904,-1.025698698,I,Understand the Democratic Process,ProblemUnderstanding
5516,5516,voting_I-068,voting,-0.037074638,-0.5674648489999999,I,Learn from Analogies,Analogies
5517,5517,voting_I-069,voting,-0.043508279,-0.938704389,I,Surprise Us,Random
5518,5518,voting_I-070,voting,-0.007868935,1.117788079,I,Understand the Democratic Process,ProblemUnderstanding
5519,5519,voting_I-071,voting,-0.003577767,1.3654008130000002,I,Understand the Democratic Process,ProblemUnderstanding
5520,5520,voting_I-072,voting,-0.018210165,0.521069409,I,Share Your Election Story,Empathy
5521,5521,voting_I-073,voting,-0.026237988,0.057840971,I,Share Your Election Story,Empathy
5522,5522,voting_I-074,voting,-0.031810895,-0.263731735,I,Learn from Analogies,Analogies
5523,5523,voting_I-075,voting,-0.003493413,1.370268263,I,Share Your Election Story,Empathy
5524,5524,voting_I-076,voting,-0.017268806,0.575388538,I,Learn from Analogies,Analogies
5525,5525,voting_I-077,voting,-0.01807985,0.5285889810000001,I,Learn from Analogies,Analogies
5526,5526,voting_I-078,voting,-0.016850879,0.599504137,I,Learn from Analogies,Analogies
5527,5527,voting_I-079,voting,-0.037659198,-0.601195603,I,Share Your Election Story,Empathy
5528,5528,voting_I-080,voting,-0.019660157,0.437400732,I,Learn from Analogies,Analogies
5529,5529,voting_I-081,voting,-0.044137816,-0.975030479,I,Surprise Us,Random
5530,5530,voting_I-082,voting,-0.014372081,0.7425378779999999,I,Explore Through Empathy,Empathy
5531,5531,voting_I-083,voting,-0.013620895,0.7858834790000001,I,Learn from Analogies,Analogies
5532,5532,voting_I-084,voting,-0.054752305,-1.587517007,I,Surprise Us,Random
5533,5533,voting_I-085,voting,-0.039608925,-0.713700462,I,Learn from Analogies,Analogies
5534,5534,voting_I-086,voting,-0.0076192859999999986,1.132193556,I,Explore Through Empathy,Empathy
5535,5535,voting_I-087,voting,-0.014676791000000003,0.724955232,I,Understand the Democratic Process,ProblemUnderstanding
5536,5536,voting_I-088,voting,-0.026964993,0.015890736000000003,I,Learn from Analogies,Analogies
5537,5537,voting_I-089,voting,-0.006564919000000001,1.193033577,I,Share Your Election Story,Empathy
5538,5538,voting_I-090,voting,-0.008954013,1.055175968,I,Explore Through Empathy,Empathy
5539,5539,voting_I-091,voting,-0.050400023,-1.336377784,I,Understand the Democratic Process,ProblemUnderstanding
5540,5540,voting_I-092,voting,-0.069634363,-2.446254454,I,Surprise Us,Random
5541,5541,voting_I-093,voting,-0.040761971,-0.780234531,I,Understand the Democratic Process,ProblemUnderstanding
5542,5542,voting_I-094,voting,-0.019627785,0.439268701,I,Share Your Election Story,Empathy
5543,5543,voting_I-095,voting,-0.019208553,0.463459546,I,Understand the Democratic Process,ProblemUnderstanding
5544,5544,voting_I-096,voting,-0.052412138,-1.452482651,I,Learn from Analogies,Analogies
